split,period_id,jurisdiction,txt_crisis,txt_alert,txt_action,txt_len,txt_has_release,txt_risk_class
train,uTjgI1Sv,CT,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,DC,1,8,0,65,1,ALERT
train,uTjgI1Sv,DE,6,0,1,69,1,CRISIS
train,uTjgI1Sv,FL,9,1,18,206,1,ACTION
train,uTjgI1Sv,GA,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,HI,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,IA,4,0,4,84,1,CRISIS
train,uTjgI1Sv,ID,6,1,14,156,1,ACTION
train,uTjgI1Sv,IL,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,IN,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,KS,3,0,6,62,1,ACTION
train,uTjgI1Sv,KY,6,1,14,154,1,ACTION
train,uTjgI1Sv,LA,6,9,3,145,1,ALERT
train,uTjgI1Sv,MA,3,2,2,68,1,CRISIS
train,uTjgI1Sv,MD,3,0,10,84,1,ACTION
train,uTjgI1Sv,ME,3,8,11,139,1,ACTION
train,uTjgI1Sv,MI,8,8,3,140,1,CRISIS
train,uTjgI1Sv,MN,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,MO,9,1,26,230,1,ACTION
train,uTjgI1Sv,MS,3,0,10,85,1,ACTION
train,uTjgI1Sv,MT,3,0,7,64,1,ACTION
train,uTjgI1Sv,NC,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,ND,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,NE,6,0,2,71,1,CRISIS
train,uTjgI1Sv,NH,3,0,7,65,1,ACTION
train,uTjgI1Sv,NJ,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,NM,3,1,4,69,1,ACTION
train,uTjgI1Sv,NV,1,8,1,69,1,ALERT
train,uTjgI1Sv,NY,4,1,3,82,1,CRISIS
train,uTjgI1Sv,OH,4,8,6,126,1,ALERT
train,uTjgI1Sv,OK,6,1,12,148,1,ACTION
train,uTjgI1Sv,OR,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,PA,4,1,3,79,1,CRISIS
train,uTjgI1Sv,RI,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,SC,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,SD,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,TN,5,7,2,94,1,ALERT
train,uTjgI1Sv,TX,6,0,2,70,1,CRISIS
train,uTjgI1Sv,UT,3,0,11,87,1,ACTION
train,uTjgI1Sv,VA,3,1,4,69,1,ACTION
train,uTjgI1Sv,VT,5,1,13,135,1,ACTION
train,uTjgI1Sv,WA,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,WI,6,0,2,69,1,CRISIS
train,uTjgI1Sv,WV,4,9,4,143,1,ALERT
train,uTjgI1Sv,WY,6,1,14,155,1,ACTION
train,YBlSTfgc,AK,15,9,15,248,1,CRISIS
train,YBlSTfgc,AL,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,AR,4,1,4,71,1,CRISIS
train,YBlSTfgc,AZ,7,2,6,89,1,CRISIS
train,YBlSTfgc,CA,7,1,9,141,1,ACTION
train,YBlSTfgc,CO,15,9,15,262,1,CRISIS
train,YBlSTfgc,CT,7,2,4,89,1,CRISIS
train,YBlSTfgc,DC,5,7,2,96,1,ALERT
train,YBlSTfgc,DE,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,FL,7,2,4,87,1,CRISIS
train,YBlSTfgc,GA,13,3,10,235,1,CRISIS
train,YBlSTfgc,HI,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,IA,14,3,14,245,1,CRISIS
train,YBlSTfgc,ID,10,2,6,170,1,CRISIS
train,YBlSTfgc,IL,7,2,4,89,1,CRISIS
train,YBlSTfgc,IN,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,KS,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,KY,7,2,6,95,1,CRISIS
train,YBlSTfgc,LA,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,MA,9,7,4,173,1,CRISIS
train,YBlSTfgc,MD,3,0,10,84,1,ACTION
train,YBlSTfgc,ME,7,2,6,93,1,CRISIS
train,YBlSTfgc,MI,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,MN,16,9,16,266,1,CRISIS
train,YBlSTfgc,MO,7,2,6,93,1,CRISIS
train,YBlSTfgc,MS,2,0,9,68,1,ACTION
train,YBlSTfgc,MT,13,9,9,194,1,CRISIS
train,YBlSTfgc,NC,10,2,13,161,1,ACTION
train,YBlSTfgc,ND,8,7,6,182,1,CRISIS
train,YBlSTfgc,NE,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,NH,10,2,9,178,1,CRISIS
train,YBlSTfgc,NJ,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,NM,8,9,4,167,1,ALERT
train,YBlSTfgc,NV,5,7,3,97,1,ALERT
train,YBlSTfgc,NY,5,7,2,99,1,ALERT
train,YBlSTfgc,OH,3,0,2,77,1,CRISIS
train,YBlSTfgc,OK,9,2,13,157,1,ACTION
train,YBlSTfgc,OR,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,PA,13,9,6,181,1,CRISIS
train,YBlSTfgc,RI,7,2,4,90,1,CRISIS
train,YBlSTfgc,SC,4,1,4,73,1,CRISIS
train,YBlSTfgc,SD,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,TN,3,0,2,77,1,CRISIS
train,YBlSTfgc,TX,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,UT,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,VA,6,0,12,161,1,ACTION
train,YBlSTfgc,VT,6,7,2,95,1,ALERT
train,YBlSTfgc,WA,7,2,4,89,1,CRISIS
train,YBlSTfgc,WI,0,0,0,0,0,UNKNOWN
train,YBlSTfgc,WV,10,2,14,185,1,ACTION
train,YBlSTfgc,WY,7,2,4,87,1,CRISIS
train,omhpgEVm,AK,0,0,0,0,0,UNKNOWN
train,omhpgEVm,AL,3,0,10,85,1,ACTION
train,omhpgEVm,AR,6,0,1,68,1,CRISIS
train,omhpgEVm,AZ,4,1,4,80,1,CRISIS
train,omhpgEVm,CA,6,3,6,140,1,CRISIS
train,omhpgEVm,CO,4,1,3,82,1,CRISIS
train,omhpgEVm,CT,0,0,0,0,0,UNKNOWN
train,omhpgEVm,DC,0,0,0,0,0,UNKNOWN
train,omhpgEVm,DE,4,1,3,80,1,CRISIS
train,omhpgEVm,FL,9,4,3,94,1,CRISIS
train,omhpgEVm,GA,5,7,2,95,1,ALERT
train,omhpgEVm,HI,12,4,13,178,1,ACTION
train,omhpgEVm,IA,0,0,0,0,0,UNKNOWN
train,omhpgEVm,ID,7,0,16,190,1,ACTION
train,omhpgEVm,IL,0,0,0,0,0,UNKNOWN
train,omhpgEVm,IN,21,11,6,257,1,CRISIS
train,omhpgEVm,KS,0,0,0,0,0,UNKNOWN
train,omhpgEVm,KY,4,1,4,83,1,CRISIS
train,omhpgEVm,LA,0,0,0,0,0,UNKNOWN
train,omhpgEVm,MA,0,0,0,0,0,UNKNOWN
train,omhpgEVm,MD,13,9,9,242,1,CRISIS
train,omhpgEVm,ME,0,0,0,0,0,UNKNOWN
train,omhpgEVm,MI,0,0,0,0,0,UNKNOWN
train,omhpgEVm,MN,9,4,3,94,1,CRISIS
train,omhpgEVm,MO,6,0,2,71,1,CRISIS
train,omhpgEVm,MS,10,7,14,236,1,ACTION
train,omhpgEVm,MT,0,0,0,0,0,UNKNOWN
train,omhpgEVm,NC,0,0,0,0,0,UNKNOWN
train,omhpgEVm,ND,15,7,15,245,1,CRISIS
train,omhpgEVm,NE,12,7,5,168,1,CRISIS
train,omhpgEVm,NH,0,0,0,0,0,UNKNOWN
train,omhpgEVm,NJ,3,0,10,86,1,ACTION
train,omhpgEVm,NM,8,9,4,168,1,ALERT
train,omhpgEVm,NV,0,0,0,0,0,UNKNOWN
train,omhpgEVm,NY,0,0,0,0,0,UNKNOWN
train,omhpgEVm,OH,5,7,2,94,1,ALERT
train,omhpgEVm,OK,0,0,0,0,0,UNKNOWN
train,omhpgEVm,OR,13,7,3,162,1,CRISIS
train,omhpgEVm,PA,9,4,3,94,1,CRISIS
train,omhpgEVm,RI,19,12,8,275,1,CRISIS
train,omhpgEVm,SC,0,0,0,0,0,UNKNOWN
train,omhpgEVm,SD,5,7,2,98,1,ALERT
train,omhpgEVm,TN,6,7,2,94,1,ALERT
train,omhpgEVm,TX,9,4,4,96,1,CRISIS
train,omhpgEVm,UT,6,7,3,99,1,ALERT
train,omhpgEVm,VA,2,0,9,67,1,ACTION
train,omhpgEVm,VT,10,3,15,230,1,ACTION
train,omhpgEVm,WA,0,0,0,0,0,UNKNOWN
train,omhpgEVm,WI,0,0,0,0,0,UNKNOWN
train,omhpgEVm,WV,13,9,9,256,1,CRISIS
train,omhpgEVm,WY,11,4,12,161,1,ACTION
train,9Dp3l3qq,AK,4,0,6,100,1,ACTION
train,9Dp3l3qq,AL,6,1,7,143,1,ACTION
train,9Dp3l3qq,AR,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,AZ,3,0,11,85,1,ACTION
train,9Dp3l3qq,CA,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,CO,4,0,6,106,1,ACTION
train,9Dp3l3qq,CT,7,1,10,174,1,ACTION
train,9Dp3l3qq,DC,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,DE,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,FL,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,GA,3,1,4,71,1,ACTION
train,9Dp3l3qq,HI,7,0,12,160,1,ACTION
train,9Dp3l3qq,IA,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,ID,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,IL,6,9,3,147,1,ALERT
train,9Dp3l3qq,IN,4,0,6,100,1,ACTION
train,9Dp3l3qq,KS,8,7,8,159,1,CRISIS
train,9Dp3l3qq,KY,5,7,3,99,1,ALERT
train,9Dp3l3qq,LA,14,0,10,249,1,CRISIS
train,9Dp3l3qq,MA,4,1,3,80,1,CRISIS
train,9Dp3l3qq,MD,9,7,5,176,1,CRISIS
train,9Dp3l3qq,ME,17,8,9,250,1,CRISIS
train,9Dp3l3qq,MI,13,5,8,179,1,CRISIS
train,9Dp3l3qq,MN,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,MO,12,7,5,168,1,CRISIS
train,9Dp3l3qq,MS,6,7,2,95,1,ALERT
train,9Dp3l3qq,MT,6,0,2,72,1,CRISIS
train,9Dp3l3qq,NC,8,7,10,165,1,ACTION
train,9Dp3l3qq,ND,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,NE,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,NH,4,0,8,108,1,ACTION
train,9Dp3l3qq,NJ,6,0,15,171,1,ACTION
train,9Dp3l3qq,NM,4,0,3,84,1,CRISIS
train,9Dp3l3qq,NV,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,NY,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,OH,3,1,4,70,1,ACTION
train,9Dp3l3qq,OK,15,4,12,271,1,CRISIS
train,9Dp3l3qq,OR,6,3,2,78,1,CRISIS
train,9Dp3l3qq,PA,6,0,1,68,1,CRISIS
train,9Dp3l3qq,RI,13,4,9,198,1,CRISIS
train,9Dp3l3qq,SC,8,3,5,155,1,CRISIS
train,9Dp3l3qq,SD,9,4,3,96,1,CRISIS
train,9Dp3l3qq,TN,6,7,2,94,1,ALERT
train,9Dp3l3qq,TX,15,4,6,166,1,CRISIS
train,9Dp3l3qq,UT,14,12,9,250,1,CRISIS
train,9Dp3l3qq,VA,3,0,10,84,1,ACTION
train,9Dp3l3qq,VT,6,3,2,78,1,CRISIS
train,9Dp3l3qq,WA,1,8,0,66,1,ALERT
train,9Dp3l3qq,WI,0,0,0,0,0,UNKNOWN
train,9Dp3l3qq,WV,13,8,11,249,1,CRISIS
train,9Dp3l3qq,WY,2,0,9,67,1,ACTION
train,gqVDbZc7,AK,5,7,2,95,1,ALERT
train,gqVDbZc7,AL,10,8,5,175,1,CRISIS
train,gqVDbZc7,AR,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,AZ,3,0,11,85,1,ACTION
train,gqVDbZc7,CA,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,CO,3,2,2,70,1,CRISIS
train,gqVDbZc7,CT,3,0,6,61,1,ACTION
train,gqVDbZc7,DC,8,7,8,157,1,CRISIS
train,gqVDbZc7,DE,3,1,4,71,1,ACTION
train,gqVDbZc7,FL,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,GA,6,2,8,129,1,ACTION
train,gqVDbZc7,HI,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,IA,2,0,10,70,1,ACTION
train,gqVDbZc7,ID,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,IL,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,IN,8,8,6,162,1,CRISIS
train,gqVDbZc7,KS,6,2,8,131,1,ACTION
train,gqVDbZc7,KY,12,8,15,236,1,ACTION
train,gqVDbZc7,LA,1,8,0,66,1,ALERT
train,gqVDbZc7,MA,12,7,3,164,1,CRISIS
train,gqVDbZc7,MD,5,7,2,94,1,ALERT
train,gqVDbZc7,ME,8,8,8,169,1,CRISIS
train,gqVDbZc7,MI,6,8,22,225,1,ACTION
train,gqVDbZc7,MN,3,0,10,84,1,ACTION
train,gqVDbZc7,MO,3,2,3,70,1,CRISIS
train,gqVDbZc7,MS,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,MT,8,8,8,171,1,CRISIS
train,gqVDbZc7,NC,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,ND,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,NE,8,2,24,227,1,ACTION
train,gqVDbZc7,NH,3,1,5,74,1,ACTION
train,gqVDbZc7,NJ,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,NM,3,0,10,86,1,ACTION
train,gqVDbZc7,NV,3,0,11,87,1,ACTION
train,gqVDbZc7,NY,8,2,21,227,1,ACTION
train,gqVDbZc7,OH,8,7,12,178,1,ACTION
train,gqVDbZc7,OK,9,7,12,181,1,ACTION
train,gqVDbZc7,OR,4,0,3,81,1,CRISIS
train,gqVDbZc7,PA,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,RI,2,0,9,69,1,ACTION
train,gqVDbZc7,SC,6,1,13,143,1,ACTION
train,gqVDbZc7,SD,10,3,11,212,1,ACTION
train,gqVDbZc7,TN,13,8,16,248,1,ACTION
train,gqVDbZc7,TX,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,UT,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,VA,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,VT,6,1,14,156,1,ACTION
train,gqVDbZc7,WA,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,WI,0,0,0,0,0,UNKNOWN
train,gqVDbZc7,WV,8,0,10,145,1,ACTION
train,gqVDbZc7,WY,3,1,4,71,1,ACTION
train,wQLd1SNL,AK,5,2,11,134,1,ACTION
train,wQLd1SNL,AL,3,1,4,71,1,ACTION
train,wQLd1SNL,AR,3,0,10,84,1,ACTION
train,wQLd1SNL,AZ,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,CA,4,10,2,135,1,ALERT
train,wQLd1SNL,CO,3,8,9,139,1,ACTION
train,wQLd1SNL,CT,2,0,9,68,1,ACTION
train,wQLd1SNL,DC,7,2,5,150,1,CRISIS
train,wQLd1SNL,DE,1,8,0,66,1,ALERT
train,wQLd1SNL,FL,4,8,6,126,1,ALERT
train,wQLd1SNL,GA,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,HI,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,IA,3,1,5,74,1,ACTION
train,wQLd1SNL,ID,1,8,0,68,1,ALERT
train,wQLd1SNL,IL,13,9,4,215,1,CRISIS
train,wQLd1SNL,IN,9,3,12,196,1,ACTION
train,wQLd1SNL,KS,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,KY,4,1,5,75,1,ACTION
train,wQLd1SNL,LA,4,1,3,79,1,CRISIS
train,wQLd1SNL,MA,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,MD,6,0,16,144,1,ACTION
train,wQLd1SNL,ME,9,3,17,222,1,ACTION
train,wQLd1SNL,MI,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,MN,5,2,11,134,1,ACTION
train,wQLd1SNL,MO,3,0,11,87,1,ACTION
train,wQLd1SNL,MS,2,0,9,68,1,ACTION
train,wQLd1SNL,MT,4,8,12,157,1,ACTION
train,wQLd1SNL,NC,1,8,1,71,1,ALERT
train,wQLd1SNL,ND,2,0,10,72,1,ACTION
train,wQLd1SNL,NE,3,0,7,63,1,ACTION
train,wQLd1SNL,NH,3,1,5,72,1,ACTION
train,wQLd1SNL,NJ,1,8,0,68,1,ALERT
train,wQLd1SNL,NM,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,NV,3,1,5,75,1,ACTION
train,wQLd1SNL,NY,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,OH,5,0,15,127,1,ACTION
train,wQLd1SNL,OK,5,2,11,136,1,ACTION
train,wQLd1SNL,OR,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,PA,6,2,12,151,1,ACTION
train,wQLd1SNL,RI,9,7,12,183,1,ACTION
train,wQLd1SNL,SC,7,15,2,166,1,ALERT
train,wQLd1SNL,SD,4,8,10,154,1,ACTION
train,wQLd1SNL,TN,14,1,10,207,1,CRISIS
train,wQLd1SNL,TX,6,0,18,148,1,ACTION
train,wQLd1SNL,UT,1,8,1,68,1,ALERT
train,wQLd1SNL,VA,11,2,17,235,1,ACTION
train,wQLd1SNL,VT,4,1,4,71,1,CRISIS
train,wQLd1SNL,WA,5,7,2,95,1,ALERT
train,wQLd1SNL,WI,0,0,0,0,0,UNKNOWN
train,wQLd1SNL,WV,5,1,13,145,1,ACTION
train,wQLd1SNL,WY,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,AK,8,15,2,160,1,ALERT
train,h9Re4kM3,AL,3,8,9,134,1,ACTION
train,h9Re4kM3,AR,8,7,12,178,1,ACTION
train,h9Re4kM3,AZ,6,2,14,153,1,ACTION
train,h9Re4kM3,CA,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,CO,4,1,3,82,1,CRISIS
train,h9Re4kM3,CT,5,7,2,96,1,ALERT
train,h9Re4kM3,DC,1,8,0,65,1,ALERT
train,h9Re4kM3,DE,4,0,3,82,1,CRISIS
train,h9Re4kM3,FL,13,7,3,162,1,CRISIS
train,h9Re4kM3,GA,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,HI,2,0,9,67,1,ACTION
train,h9Re4kM3,IA,8,7,14,185,1,ACTION
train,h9Re4kM3,ID,1,8,0,67,1,ALERT
train,h9Re4kM3,IL,9,8,6,167,1,CRISIS
train,h9Re4kM3,IN,2,0,9,67,1,ACTION
train,h9Re4kM3,KS,5,7,2,96,1,ALERT
train,h9Re4kM3,KY,5,7,3,98,1,ALERT
train,h9Re4kM3,LA,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,MA,3,1,4,70,1,ACTION
train,h9Re4kM3,MD,4,1,3,79,1,CRISIS
train,h9Re4kM3,ME,5,7,3,97,1,ALERT
train,h9Re4kM3,MI,2,0,10,70,1,ACTION
train,h9Re4kM3,MN,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,MO,5,7,3,98,1,ALERT
train,h9Re4kM3,MS,1,8,0,67,1,ALERT
train,h9Re4kM3,MT,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,NC,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,ND,3,0,11,89,1,ACTION
train,h9Re4kM3,NE,4,1,4,82,1,CRISIS
train,h9Re4kM3,NH,4,1,4,84,1,CRISIS
train,h9Re4kM3,NJ,9,7,12,183,1,ACTION
train,h9Re4kM3,NM,6,7,2,97,1,ALERT
train,h9Re4kM3,NV,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,NY,1,8,0,69,1,ALERT
train,h9Re4kM3,OH,10,7,17,221,1,ACTION
train,h9Re4kM3,OK,7,15,2,162,1,ALERT
train,h9Re4kM3,OR,6,2,12,151,1,ACTION
train,h9Re4kM3,PA,3,1,4,68,1,ACTION
train,h9Re4kM3,RI,8,8,6,166,1,CRISIS
train,h9Re4kM3,SC,5,7,2,99,1,ALERT
train,h9Re4kM3,SD,4,8,10,153,1,ACTION
train,h9Re4kM3,TN,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,TX,3,0,7,62,1,ACTION
train,h9Re4kM3,UT,9,3,18,212,1,ACTION
train,h9Re4kM3,VA,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,VT,8,8,6,163,1,CRISIS
train,h9Re4kM3,WA,0,0,0,0,0,UNKNOWN
train,h9Re4kM3,WI,3,1,5,73,1,ACTION
train,h9Re4kM3,WV,12,8,16,263,1,ACTION
train,h9Re4kM3,WY,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,AK,2,0,3,72,1,ACTION
train,63zxcdKZ,AL,13,5,6,175,1,CRISIS
train,63zxcdKZ,AR,9,4,3,94,1,CRISIS
train,63zxcdKZ,AZ,10,0,10,171,1,CRISIS
train,63zxcdKZ,CA,2,0,9,68,1,ACTION
train,63zxcdKZ,CO,6,3,2,81,1,CRISIS
train,63zxcdKZ,CT,14,10,14,259,1,CRISIS
train,63zxcdKZ,DC,2,0,3,72,1,ACTION
train,63zxcdKZ,DE,9,8,6,167,1,CRISIS
train,63zxcdKZ,FL,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,GA,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,HI,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,IA,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,ID,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,IL,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,IN,4,0,6,100,1,ACTION
train,63zxcdKZ,KS,3,0,6,62,1,ACTION
train,63zxcdKZ,KY,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,LA,1,8,0,66,1,ALERT
train,63zxcdKZ,MA,4,0,3,82,1,CRISIS
train,63zxcdKZ,MD,4,1,3,79,1,CRISIS
train,63zxcdKZ,ME,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,MI,7,3,7,152,1,CRISIS
train,63zxcdKZ,MN,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,MO,2,0,4,76,1,ACTION
train,63zxcdKZ,MS,8,3,11,147,1,ACTION
train,63zxcdKZ,MT,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,NC,3,0,11,89,1,ACTION
train,63zxcdKZ,ND,7,0,11,152,1,ACTION
train,63zxcdKZ,NE,2,0,10,70,1,ACTION
train,63zxcdKZ,NH,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,NJ,4,1,3,81,1,CRISIS
train,63zxcdKZ,NM,11,4,15,217,1,ACTION
train,63zxcdKZ,NV,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,NY,18,5,8,240,1,CRISIS
train,63zxcdKZ,OH,4,0,6,100,1,ACTION
train,63zxcdKZ,OK,7,2,5,150,1,CRISIS
train,63zxcdKZ,OR,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,PA,15,11,5,188,1,CRISIS
train,63zxcdKZ,RI,16,4,16,266,1,CRISIS
train,63zxcdKZ,SC,2,0,3,75,1,ACTION
train,63zxcdKZ,SD,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,TN,14,3,12,213,1,CRISIS
train,63zxcdKZ,TX,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,UT,9,0,19,250,1,ACTION
train,63zxcdKZ,VA,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,VT,2,0,9,67,1,ACTION
train,63zxcdKZ,WA,9,7,14,237,1,ACTION
train,63zxcdKZ,WI,0,0,0,0,0,UNKNOWN
train,63zxcdKZ,WV,5,7,2,101,1,ALERT
train,63zxcdKZ,WY,3,1,4,70,1,ACTION
train,eVeAG5UX,AK,2,0,9,67,1,ACTION
train,eVeAG5UX,AL,3,0,6,61,1,ACTION
train,eVeAG5UX,AR,5,7,2,94,1,ALERT
train,eVeAG5UX,AZ,3,2,3,68,1,CRISIS
train,eVeAG5UX,CA,2,0,9,68,1,ACTION
train,eVeAG5UX,CO,19,12,8,276,1,CRISIS
train,eVeAG5UX,CT,8,3,5,153,1,CRISIS
train,eVeAG5UX,DC,14,2,8,213,1,CRISIS
train,eVeAG5UX,DE,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,FL,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,GA,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,HI,3,0,10,84,1,ACTION
train,eVeAG5UX,IA,21,7,9,249,1,CRISIS
train,eVeAG5UX,ID,11,1,16,250,1,ACTION
train,eVeAG5UX,IL,11,4,6,168,1,CRISIS
train,eVeAG5UX,IN,9,7,5,176,1,CRISIS
train,eVeAG5UX,KS,4,0,6,104,1,ACTION
train,eVeAG5UX,KY,18,12,12,271,1,CRISIS
train,eVeAG5UX,LA,4,1,3,79,1,CRISIS
train,eVeAG5UX,MA,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,MD,4,1,4,69,1,CRISIS
train,eVeAG5UX,ME,15,4,6,168,1,CRISIS
train,eVeAG5UX,MI,7,1,11,145,1,ACTION
train,eVeAG5UX,MN,6,8,13,222,1,ACTION
train,eVeAG5UX,MO,16,5,17,273,1,ACTION
train,eVeAG5UX,MS,2,0,9,68,1,ACTION
train,eVeAG5UX,MT,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,NC,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,ND,5,1,15,148,1,ACTION
train,eVeAG5UX,NE,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,NH,5,0,15,166,1,ACTION
train,eVeAG5UX,NJ,11,0,14,231,1,ACTION
train,eVeAG5UX,NM,6,7,2,98,1,ALERT
train,eVeAG5UX,NV,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,NY,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,OH,5,7,2,95,1,ALERT
train,eVeAG5UX,OK,9,3,12,164,1,ACTION
train,eVeAG5UX,OR,9,3,8,138,1,CRISIS
train,eVeAG5UX,PA,6,3,2,78,1,CRISIS
train,eVeAG5UX,RI,4,0,3,84,1,CRISIS
train,eVeAG5UX,SC,4,1,3,82,1,CRISIS
train,eVeAG5UX,SD,5,7,2,98,1,ALERT
train,eVeAG5UX,TN,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,TX,3,0,11,86,1,ACTION
train,eVeAG5UX,UT,0,0,0,0,0,UNKNOWN
train,eVeAG5UX,VA,14,7,6,236,1,CRISIS
train,eVeAG5UX,VT,2,0,9,67,1,ACTION
train,eVeAG5UX,WA,2,0,9,68,1,ACTION
train,eVeAG5UX,WI,13,4,12,197,1,CRISIS
train,eVeAG5UX,WV,12,5,7,172,1,CRISIS
train,eVeAG5UX,WY,5,7,2,95,1,ALERT
train,kTaI18at,AK,5,7,2,94,1,ALERT
train,kTaI18at,AL,3,0,10,85,1,ACTION
train,kTaI18at,AR,11,2,17,232,1,ACTION
train,kTaI18at,AZ,4,1,4,80,1,CRISIS
train,kTaI18at,CA,6,0,16,146,1,ACTION
train,kTaI18at,CO,5,7,2,98,1,ALERT
train,kTaI18at,CT,9,0,7,130,1,CRISIS
train,kTaI18at,DC,5,7,2,97,1,ALERT
